source_path,destination_path,category,subcategory,experiment,file_type,git_tracked,required_for_article,required_for_reproduction,anchor_budget,action,dependency_reason,notes,layer,scope_group,size_bytes,content_sha256,duplicate_of,refinement_reason,actual_destination,migration_status,sha256_source,sha256_destination,validation_status
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0550_eta0525_a0438.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0550_eta0525_a0438.png,pinn_subsonic,scientific_figure,fixed_Mach,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,139622,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0550_eta0525_a0438.png,COPY,0ae2433c45ec1a4f8025712480de072dd9fe570ce197636322d041622601219c,0ae2433c45ec1a4f8025712480de072dd9fe570ce197636322d041622601219c,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0375_a0285.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0375_a0285.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,144581,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0375_a0285.png,COPY,956ea7a647aa1f1d2d77d5e9588244aa7b39370cef30516b79cd052f42f335f0,956ea7a647aa1f1d2d77d5e9588244aa7b39370cef30516b79cd052f42f335f0,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0450_a0342.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0450_a0342.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,140619,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0450_a0342.png,COPY,291a2533b503b64cb79242dbd45702b52403d893ca9ff8f13ff508d00b146412,291a2533b503b64cb79242dbd45702b52403d893ca9ff8f13ff508d00b146412,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0525_a0399.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0525_a0399.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,140944,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_u_M0650_eta0525_a0399.png,COPY,efd40ebcac8fbe6f7a46c3d58c5d4e6fe10e9bbe59aa9bfd40c7fbb1a14cc00d,efd40ebcac8fbe6f7a46c3d58c5d4e6fe10e9bbe59aa9bfd40c7fbb1a14cc00d,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0375_a0371.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0375_a0371.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,141589,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0375_a0371.png,COPY,5aadb8446d42b98cc59bdfa476fdfbdcb78c23b28eb09ce1ec0da5d109a76363,5aadb8446d42b98cc59bdfa476fdfbdcb78c23b28eb09ce1ec0da5d109a76363,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0450_a0445.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0450_a0445.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,140898,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0450_a0445.png,COPY,2c7ca2268902347f513aa4cff4686db6fddfd0e81cc9ee796e51d52bb94d47a6,2c7ca2268902347f513aa4cff4686db6fddfd0e81cc9ee796e51d52bb94d47a6,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0525_a0519.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0525_a0519.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,135600,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0150_eta0525_a0519.png,COPY,98417e550e5af4ceec3b9c312030cf85ad7c6598241eaf10a656d116d35995fb,98417e550e5af4ceec3b9c312030cf85ad7c6598241eaf10a656d116d35995fb,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0375_a0363.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0375_a0363.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,142774,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0375_a0363.png,COPY,44573059ebfd11de5e8193defe83e4d086d7e172d93d26a7a15e3185b335c763,44573059ebfd11de5e8193defe83e4d086d7e172d93d26a7a15e3185b335c763,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0450_a0436.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0450_a0436.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,139520,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0450_a0436.png,COPY,2e02195223ba1d6bbe586ecbad49f34c542bf90319e0d58a6411f54acb47409f,2e02195223ba1d6bbe586ecbad49f34c542bf90319e0d58a6411f54acb47409f,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0525_a0508.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0525_a0508.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,146391,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0250_eta0525_a0508.png,COPY,b8b0bf2bfecc9ffaaaff6c4119a602f37cb7229f976ce7b9aedd541a0d2a50a6,b8b0bf2bfecc9ffaaaff6c4119a602f37cb7229f976ce7b9aedd541a0d2a50a6,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0375_a0351.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0375_a0351.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,145634,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0375_a0351.png,COPY,5ecc8fc94541ab886052b4bd6102ac5c139236161930ca3b8caf721ddc6809f4,5ecc8fc94541ab886052b4bd6102ac5c139236161930ca3b8caf721ddc6809f4,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0450_a0422.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0450_a0422.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,138433,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0450_a0422.png,COPY,70fa46e7bd4709c69f3256f370582edae17e07db7d77268b41a39ed10e08fa26,70fa46e7bd4709c69f3256f370582edae17e07db7d77268b41a39ed10e08fa26,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0525_a0492.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0525_a0492.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,142898,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0350_eta0525_a0492.png,COPY,fc3ee3da01457341df4bfc851b87da18cc8a7760f56e52dcf420b2329ddd5aa1,fc3ee3da01457341df4bfc851b87da18cc8a7760f56e52dcf420b2329ddd5aa1,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0375_a0335.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0375_a0335.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,147786,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0375_a0335.png,COPY,2ce86963e324f1fd3d4cc090116f70dee9ace715fe598bfbd6f1d15f21cf2c34,2ce86963e324f1fd3d4cc090116f70dee9ace715fe598bfbd6f1d15f21cf2c34,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0450_a0402.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0450_a0402.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,139656,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0450_a0402.png,COPY,4e65b25ac9338b67b6fa1a467bff886537b3cec58c7667bacc92ee4a82913e43,4e65b25ac9338b67b6fa1a467bff886537b3cec58c7667bacc92ee4a82913e43,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0525_a0469.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0525_a0469.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,141045,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0450_eta0525_a0469.png,COPY,835d5db8428fcfa4d4a4814ae81bee74fb7c6dd5a1a372ddfb80d77916829629,835d5db8428fcfa4d4a4814ae81bee74fb7c6dd5a1a372ddfb80d77916829629,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0375_a0313.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0375_a0313.png,pinn_subsonic,scientific_figure,fixed_Mach,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,150301,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0375_a0313.png,COPY,c1050d2a099c2b7d15223dfcceac305c2c05348ce4e6c300477e7748be7bda7d,c1050d2a099c2b7d15223dfcceac305c2c05348ce4e6c300477e7748be7bda7d,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0450_a0376.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0450_a0376.png,pinn_subsonic,scientific_figure,fixed_Mach,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,147075,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0450_a0376.png,COPY,157c2cbe27edbcb7f0b012baf257e7cfac9dd4c048cdac648801ef81117d3a64,157c2cbe27edbcb7f0b012baf257e7cfac9dd4c048cdac648801ef81117d3a64,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0525_a0438.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0525_a0438.png,pinn_subsonic,scientific_figure,fixed_Mach,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,139020,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0550_eta0525_a0438.png,COPY,636a0d1af8e54c32bba50e49d74680163a033bfeff3e3f3b6b421d2e623569e2,636a0d1af8e54c32bba50e49d74680163a033bfeff3e3f3b6b421d2e623569e2,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0375_a0285.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0375_a0285.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,154559,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0375_a0285.png,COPY,aa761d1ed70075255dcc3f4f2a097441d5515b87f0a34dd2cbafd2f2462b6d52,aa761d1ed70075255dcc3f4f2a097441d5515b87f0a34dd2cbafd2f2462b6d52,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0450_a0342.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0450_a0342.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,152648,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0450_a0342.png,COPY,7c3de426980406fdc9ae9ec854fc20161254563523fca4e729a812c42a418a18,7c3de426980406fdc9ae9ec854fc20161254563523fca4e729a812c42a418a18,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0525_a0399.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0525_a0399.png,pinn_subsonic,scientific_figure,atlas,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,147952,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/MID/Fig_velocity_v_M0650_eta0525_a0399.png,COPY,f3198a3f058fd83e39b0a114653073ef7be1911eea5ebd1f8f7754c42a114a88,f3198a3f058fd83e39b0a114653073ef7be1911eea5ebd1f8f7754c42a114a88,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0669_a0626.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0669_a0626.png,pinn_subsonic,scientific_figure,near_neutral,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,136639,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0669_a0626.png,COPY,9e1032eecfcfa888994f3e10105ea913f0c3bb0f9d128169e8e33422bf17e819,9e1032eecfcfa888994f3e10105ea913f0c3bb0f9d128169e8e33422bf17e819,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0725_a0679.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0725_a0679.png,pinn_subsonic,scientific_figure,near_neutral,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,130368,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0725_a0679.png,COPY,b9a21a288cf491f728f90d9ac9767dd0c87fa7298a53b58f10ed8a0cbddec726,b9a21a288cf491f728f90d9ac9767dd0c87fa7298a53b58f10ed8a0cbddec726,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0781_a0732.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0781_a0732.png,pinn_subsonic,scientific_figure,near_neutral,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,131752,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0350_eta0781_a0732.png,COPY,be26094d27afda8542830a1905a5c2d9a48e0f7d85ae3139c99c70c136aa9bc2,be26094d27afda8542830a1905a5c2d9a48e0f7d85ae3139c99c70c136aa9bc2,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0669_a0569.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0669_a0569.png,pinn_subsonic,scientific_figure,fixed_Mach,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,136529,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0669_a0569.png,COPY,07321405c2edbc2777d9ffe8252c0d76a5e95067356c3c636a3d4de53d97c4a1,07321405c2edbc2777d9ffe8252c0d76a5e95067356c3c636a3d4de53d97c4a1,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0725_a0617.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0725_a0617.png,pinn_subsonic,scientific_figure,fixed_Mach,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,130993,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0725_a0617.png,COPY,09c64e30d8b66b5329c595f9a0eecf590d9714c83d4fb7050aac9ec7a863f2c6,09c64e30d8b66b5329c595f9a0eecf590d9714c83d4fb7050aac9ec7a863f2c6,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0781_a0665.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0781_a0665.png,pinn_subsonic,scientific_figure,fixed_Mach,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,134638,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0525_eta0781_a0665.png,COPY,db7944ed9d19ec3f0ff36f00dd44919f1d7743649aea0942a12ea7ebaf8ba4df,db7944ed9d19ec3f0ff36f00dd44919f1d7743649aea0942a12ea7ebaf8ba4df,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0669_a0478.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0669_a0478.png,pinn_subsonic,scientific_figure,near_neutral,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,141259,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0669_a0478.png,COPY,566e0e9bd3be41fdbadf97286cdd4723a033af9f52828eef45069764345156ca,566e0e9bd3be41fdbadf97286cdd4723a033af9f52828eef45069764345156ca,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0725_a0518.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0725_a0518.png,pinn_subsonic,scientific_figure,near_neutral,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,143125,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0725_a0518.png,COPY,70ed96767ad14ccb32c60f0716e95b4026a51740f0b774019c5238a61ecd3636,70ed96767ad14ccb32c60f0716e95b4026a51740f0b774019c5238a61ecd3636,SHA256_OK
pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0781_a0558.png,assets/pinn_subsonic/png/curated/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0781_a0558.png,pinn_subsonic,scientific_figure,near_neutral,png,false,false,false,,ARCHIVE,existing curated subsonic tree,untracked source: copy only,ARCHIVE,obsolete development outputs,142536,,,second-pass scope classification,archive/assets/pinn_subsonic/assets/atlas/joint_ci_mode_atlas_v2/NEUTRAL1_HIM/Fig_derivative_q_M0700_eta0781_a0558.png,COPY,7a407c95acf36316e2f008713f3dd257f51848baf16ab431c4bf1bba4aa9e960,7a407c95acf36316e2f008713f3dd257f51848baf16ab431c4bf1bba4aa9e960,SHA256_OK
