median_delta_e,fraction_physics_better
-7.281524304486586e-07,0.5664160401002506
-4.196819436863564e-06,0.6715686274509803
-7.79185072872536e-06,0.7329700272479565
-2.521173593228454e-06,0.6225596529284165
-4.285967602086702e-06,0.6802884615384616
-1.94617151034332e-06,0.5986394557823129
-3.744096534197272e-07,0.5393586005830904
-1.2703665956403931e-06,0.5830618892508144
-1.366444067368855e-06,0.571875
-2.2813841975277693e-06,0.6247544204322201
-1.4680752756790483e-06,0.5813953488372093
-9.25046954980413e-07,0.5819935691318328
-2.527033036332782e-06,0.6383647798742138
-2.167698859485006e-06,0.6597938144329897
-2.351736417990219e-06,0.6195652173913043
-3.942433287329461e-06,0.710691823899371
-3.916673901205314e-06,0.6495956873315364
3.454979261019453e-07,0.45161290322580644
-2.4956960027328057e-06,0.6619318181818182
1.4381859839152078e-07,0.48812664907651715
-6.068972504547077e-07,0.5661971830985916
-5.38757746304519e-07,0.5410764872521246
-2.2813841975277693e-06,0.6702508960573477
-3.5873632983074444e-06,0.6666666666666666
-3.3788218926217306e-06,0.6943521594684385
-1.6594530048430478e-06,0.5625
