final_reference_id,Mach,alpha,cr,ci,omega_i,reference_subset,mode_npz_path,mode_index_in_npz,n_coordinates,y_min,y_max,display_limit,min_abs_U_minus_c
M1.750000_a0.17000000,1.75,0.17,0.4590486458589695,0.0176460441250757,0.0029998275012628,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,24,3801,-2423.6015277241554,243.4637026809882,1742.2311689617782,0.017910852449909594
M1.750000_a0.17500000,1.75,0.175,0.4605769938336954,0.0164332755579669,0.0028758232226442,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,25,3801,-2528.538315654985,232.7629251573053,1817.0301113988735,0.016505291543739198
M1.750000_a0.18000000,1.75,0.18,0.4620662827835929,0.0151923791554015,0.0027346282479722,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,26,3801,-2659.5173119214674,222.8258422918784,1910.391939937622,0.015192464336434317
M1.750000_a0.18500000,1.75,0.185,0.4635182609631177,0.013925313455519,0.002576182989271,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,27,3801,-2823.5072321945668,213.57799047138624,2027.2839551082875,0.01399562240206992
M1.750000_a0.19000000,1.75,0.19,0.4649345832167555,0.0126338948898256,0.0024004400290668,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,28,3801,-3030.6400445614822,204.95404666964183,2174.9282237634243,0.012944233816989953
M1.750000_a0.19500000,1.75,0.195,0.4663168174173413,0.0113198117294429,0.0022073632872413,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,29,3801,-3296.142585153585,196.89639742252461,2364.178434697476,0.012073743538236655
M1.750000_a0.20000000,1.75,0.2,0.4676664460704511,0.0099846337397472,0.0019969267479494,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,30,3801,-3643.9059885226925,189.3541340240995,2625.038250177657,0.011423113289230215
M1.750000_a0.20500000,1.75,0.205,0.4689848747690122,0.0086298225268226,0.0017691136179986,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,31,3801,-4113.559456964738,182.28204558746825,2961.4979949695385,0.011029024464018274
M1.750000_a0.21000000,1.75,0.21,0.4702734319548457,0.0072567424189534,0.0015239159079802,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,32,3801,-4775.855717888276,175.63989390001154,3435.967036295161,0.010917194119033493
M1.750000_a0.21500000,1.75,0.215,0.4715333763823652,0.0058666599725996,0.0012613318941089,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,33,3801,-5770.529376376651,169.39171627261248,4148.551245236233,0.011094272477017815
M1.750000_a0.22000000,1.75,0.22,0.4727659001928971,0.004460768447264,0.000981369058398,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,34,3801,-7417.184601623481,163.50524882546966,5328.215048603062,0.009851665961952723
M1.750000_a0.22500000,1.75,0.225,0.4739721356659007,0.003040173944121,0.0006840391374272,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,35,3801,-10641.665069685137,157.95140803636903,7638.232855922433,0.00816477982442953
M1.750000_a0.23000000,1.75,0.23,0.4751531469821609,0.0016059023832937,0.0003693575481575,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,36,3801,-19708.49599014472,152.70372374705607,14133.710527339676,0.006595155143698172
M1.750000_a0.23500000,1.75,0.235,0.4762994308359091,0.0001659878864715,3.900715332082168e-05,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p750000/modes/modes_compact_with_analytic_tails.npz,37,3801,-186616.61502048606,147.75227124302904,133706.68700067623,0.00525299068738623
M1.800000_a0.05000000,1.8,0.05,0.423279653101262,0.0249681660027234,0.0012484083001361,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,0,3801,-5661.550878797204,1853.9324838388445,4070.479049570317,0.025006309244443064
M1.800000_a0.05500000,1.8,0.055,0.4261667128438313,0.0258867984148366,0.001423773912816,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,1,3801,-4966.212101503597,1569.9544079795194,3572.3383495171774,0.02623622801160153
M1.800000_a0.06000000,1.8,0.06,0.4289832943873604,0.0266052142001806,0.0015963128520108,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,2,3801,-4431.172978456881,1350.8883939961547,3189.03632176651,0.027532246098331117
M1.800000_a0.06500000,1.8,0.065,0.4317254458441309,0.0271417206997999,0.0017642118454869,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,3,3801,-4010.998017675869,1177.9471809950642,2888.022979862993,0.028865757175167418
M1.800000_a0.07000000,1.8,0.07,0.4343910527812386,0.0275128617079455,0.0019259003195561,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,4,3801,-3675.630595982888,1038.7332539687245,2647.7657589621413,0.028607905114376293
M1.800000_a0.07500000,1.8,0.075,0.4369793799676383,0.0277335285499966,0.0020800146412497,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,5,3801,-3404.53503041934,924.7889902570267,2453.552895792415,0.028226252950155097
M1.800000_a0.08000000,1.8,0.08,0.4394907156196457,0.0278170962157899,0.0022253676972631,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,6,3801,-3183.29662605854,830.1783539824931,2283.7418350545277,0.02795168101461401
M1.800000_a0.08500000,1.8,0.085,0.441926097080702,0.0277755688738338,0.0023609233542758,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,7,3801,-3001.5665272918754,750.6314958242411,2154.2046206536493,0.027777235279683316
M1.800000_a0.09000000,1.8,0.09,0.4442871003458634,0.0276197212582427,0.0024857749132418,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,8,3801,-2851.776378635123,683.010519507103,2047.4342026911158,0.027696194675427277
M1.800000_a0.09500000,1.8,0.095,0.4465756797669952,0.0273592335192714,0.0025991271843307,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,9,3801,-2728.2802039163344,624.9585668855728,1959.4061293515633,0.027702156901668093
M1.800000_a0.10000000,1.8,0.1,0.4487940454669281,0.02700281220708,0.002700281220708,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,10,3801,-2626.8669261691016,574.686730953483,1887.1187449733357,0.027789096529193095
M1.800000_a0.10500000,1.8,0.105,0.4509445706882605,0.0265583024386921,0.0027886217560626,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,11,3801,-2544.3856959815566,530.8170849420952,1828.3261240956538,0.027951403636690207
M1.800000_a0.11000000,1.8,0.11,0.4530297217834196,0.0260327857055341,0.0028636064276087,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,12,3801,-2478.447453228365,492.26563970635397,1781.3253446611786,0.027573309832725008
M1.800000_a0.11500000,1.8,0.115,0.4550520054455996,0.0254326671624637,0.0029247567236833,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,13,3801,-2427.2743247741732,458.17265405702494,1744.8491386990306,0.026395774835327762
M1.800000_a0.12000000,1.8,0.12,0.4570139296353342,0.0247637524176646,0.0029716502901197,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,14,3801,-2389.580318407682,427.8486660424644,1717.980850960996,0.025284112916862254
M1.800000_a0.12500000,1.8,0.125,0.4589179743617375,0.0240313151236926,0.0030039143904615,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,15,3801,-2364.4913652848127,400.73516825171123,1700.0974451750146,0.02424332645885903
M1.800000_a0.13000000,1.8,0.13,0.460766570274683,0.0232401554047952,0.0030212202026233,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,16,3801,-2351.4953907292916,376.37552690342636,1690.833914511839,0.023279366581674114
M1.800000_a0.13500000,1.8,0.135,0.4625620837767313,0.0223946521316,0.003023278037766,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,17,3801,-2350.417406695919,354.39325698038243,1690.065527492851,0.022399071491931495
M1.800000_a0.14000000,1.8,0.14,0.4643068067440054,0.0214988079117178,0.0030098331076405,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,18,3801,-2361.416808998737,334.47550307295245,1697.9059014542997,0.021610027915014415
M1.800000_a0.14500000,1.8,0.145,0.4660029490764631,0.0205562890486093,0.0029806619120483,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,19,3801,-2385.0076820914696,316.36038815629274,1714.7214757947997,0.02092033454538408
M1.800000_a0.15000000,1.8,0.15,0.4676526345136819,0.0195704597694281,0.0029355689654142,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,20,3801,-2422.1059409652503,299.8272412500468,1741.1651147200305,0.020338249777518354
M1.800000_a0.15500000,1.8,0.155,0.4692578990851787,0.0185444137844578,0.0028743841365909,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,21,3801,-2474.1102495820837,284.6889465823393,1778.2337859021093,0.01987172555222383
M1.800000_a0.16000000,1.8,0.16,0.4708206894052918,0.017481000149528,0.0027969600239244,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,22,3801,-2543.0304092998535,270.78592351818855,1827.3600757489355,0.019527847757286425
M1.800000_a0.16500000,1.8,0.165,0.4723428638418336,0.0163828471279768,0.0027031697761161,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,23,3801,-2631.6854075427245,257.9813314074658,1890.5533584964542,0.01879269334927456
M1.800000_a0.17000000,1.8,0.17,0.4738261942242381,0.0152523837741779,0.0025929052416102,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,24,3801,-2744.0097321268677,246.15722845674884,1970.6181370600314,0.01709646956852136
M1.800000_a0.17500000,1.8,0.175,0.4752723669441529,0.0140918578078222,0.0024660751163688,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,25,3801,-2885.5359927981594,235.21148867991832,2071.498055666528,0.015426814373378712
M1.800000_a0.18000000,1.8,0.18,0.476682986410943,0.0129033521196374,0.0023226033815347,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,26,3801,-3064.176070607183,225.05526603031714,2198.8327031288004,0.013790661859128077
M1.800000_a0.18500000,1.8,0.185,0.4780595779848273,0.0116887998532646,0.0021624279728539,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,27,3801,-3291.5347371238995,215.61091218046894,2360.893960621916,0.012198757326344812
M1.800000_a0.19000000,1.8,0.19,0.479403589263352,0.0104499966754561,0.0019854993683366,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,28,3801,-3585.229578689544,206.81037697001568,2583.002470173189,0.010668113423754379
M1.800000_a0.19500000,1.8,0.195,0.4807163962561933,0.009188612409919,0.0017917794199342,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,29,3801,-3973.232374546919,198.59370450753568,2860.967673125413,0.009226329556954635
M1.800000_a0.20000000,1.8,0.2,0.4819993035983659,0.0079062030739905,0.0015812406147981,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,30,3801,-4502.640941172738,190.9079277633016,3240.23597025615,0.007918971019180357
M1.800000_a0.20500000,1.8,0.205,0.483253549415489,0.0066042173213696,0.0013538645508807,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,31,3801,-5259.222217340065,183.70605418030087,3782.250796502423,0.006820443832498277
M1.800000_a0.21000000,1.8,0.21,0.4844803096378324,0.0052840046266204,0.0011096409715903,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,32,3801,-6417.1184065587495,176.94627233618485,4611.767626458688,0.00604223478676342
M1.800000_a0.21500000,1.8,0.215,0.4856806962816507,0.0039468291404883,0.0008485682652049,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,33,3801,-8391.803170425383,170.5912100463198,6026.4317912927445,0.00571329833525944
M1.800000_a0.22000000,1.8,0.22,0.4868557665371605,0.0025938712316997,0.0005706516709739,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/frozen_results/per_mach/M1p800000/modes/modes_compact_with_analytic_tails.npz,34,3801,-12479.100054021957,164.60729457140047,8954.57127870133,0.005906053353798721
